qa_id,qa_type,question,answer,model,effective,update_by,update_time,model_list,model_num,model_id,cat_name,error_list
ICWIKI202309070541,售前咨询,谷点充电的概念,"机器人只在夜晚用电低谷期对扫地机电池进行充电，其他时段除保证安全电量外不充电，“潮汐式充电”更加环保哦~ 部分地区还可享受峰谷电价的优惠，具体需要您查询当地政策~
 开启方式：您可以在APP右上角-更多功能设置里面开启谷点充电哦",P10Pro,2023-10-27 16:02:58 已生效,李静,2023-10-27 16:02:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070498,售前咨询,质保,亲亲，商品P10 Pro扫地机自签收次日起2年内，整机如出现《石头扫地机器人产品性能故障表》所列性能故障的情况，经石头售后中心检测确定，产品自身质量问题可以享受保内免费维修服务（人为损坏或进液导致机器故障不在质保范围）；随机耗材无保修期（软胶主刷、主刷罩、边刷、滤网、拖布、集尘尘袋）。可以参考说明书使用时长，具体因使用环境和频率，以及日常维护会有不同，以实际使用为准。,P10Pro,2023-09-07 15:36:09 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070519,售前咨询,购买上下水,"亲亲，需要上下水功能可选购智能上下水版，建议您先查询可安装区域及安装条件自查表，判断家中是否适合安装上下水哦，具体以师傅上门情况为准；如不满足上下水安装条件，您可选购标准版，只需您手动向基站清水箱加水，倾倒基站污水箱污水就可以呢~P10 Pro基站清水箱的容量是4L，100平米建筑面积的家庭，在默认设置下每天执行扫拖任务一次，可以使用5天左右，使用后建议及时倾倒污水箱污水，避免产生异味~ 
  （弹安装查询链接）",P10Pro,2023-11-03 13:53:44 已生效,李静,2023-11-03 13:53:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070511,售前咨询,越障,亲亲，P10 Pro最大越障高度为2cm，根据清扫环境、地面材质不同，越障高度可能会有所变化~ 如您家有较高门槛，建议购买石头门槛条，可辅助机器实现最高3.5cm越障哦,P10Pro,2023-09-07 15:36:11 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070924,日常使用,较大分区部分漏扫,验证点】引导客户提供首页或清扫完成记录地图，并同客户确认是否开启脏污复拖功能。关注点：1.房间地图分区，是否存在较大分区（＞25㎡）；2.开启脏污复拖功能。【排查方案】�1、引导客户进入地图管理-房间管理-房间拆分，进行手动分割。将较大区域分割2-3个独立区域，继续使用观察。2、临时关闭脏污复拖功能，然后重新全局清扫使用观察。对于上述情况，后续也会通过软件优化改善，请放心使用。如提出疑义，可提供出现漏扫时清扫记录地图并上传日志，CRM提交服务请求进一步确认。,P10Pro,2023-10-07 13:50:58 已生效,衡晶晶,2023-10-07 13:50:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070557,售前咨询,边拖是否会将墙面弄脏？,您好，不会的哈，咱们的动态机械臂边拖沿边约2mm，在高效清洁墙边卫生的情况下，避免蹭脏墙面，您可以放心使用呢~,P10Pro,2023-09-07 15:38:48 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070452,售前咨询,追问机械臂会卡东西，缩不回来嘛,亲亲，咱们具备动态机械臂边拖功能呢，清洁时遇障碍物，小石头各器件会进行融合判断，提前动态缩回机械臂，少碰撞少卡困，超聪明的，请您放心使用呢~,P10Pro,2023-09-07 15:37:03 已生效,李静,2023-09-07 15:37:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070478,售前咨询,避障识别,亲亲，P10 Pro采用Reactive AI动态避障，结构光精准测距，配合RGB摄像头，可识别20类62种物体，避障精度高，采用差异化避障策略，少误撞少漏扫，黑暗环境下白色补光灯自动开启，照样游刃有余~完全不用担心呢,P10Pro,2023-09-07 15:35:42 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070533,售前咨询,重量,"亲亲，P10 Pro标准版包装毛重约14.6KG，产品净重共约12.3KG；
  P10 Pro上下水版包装毛重约17KG，产品净重共约13.9KG；",P10Pro,2023-09-07 15:37:18 已生效,李静,2023-09-07 15:37:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070484,售前咨询,银离子,亲亲，P10 Pro可选配缓释银离子模块，放置在清水箱中，建议1年左右更换，具体需要根据使用情况的~小石头建议您长时间不用时可以清空水箱内的水哦~ *上下水版不支持使用银离子模块,P10Pro,2023-09-07 15:35:51 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070514,售前咨询,限定手机型号,亲亲，Matrix地图创建需要手机配备ToF传感器呢，目前市面上可支持型号为iphone12 Pro、 iphone12 Pro Max、 iphone13 Pro 、iphone13 Pro Max、iphone14 Pro、iphone14 Pro Max哦,P10Pro,2023-09-07 15:37:13 已生效,李静,2023-09-07 15:37:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070432,售前咨询,"震动平板拖地跟旋转拖地的区别
  /纠结震动擦地和旋转擦地","亲亲，石头G20采用的双震平板擦地，每分钟震动3000+3000次，震动面积更大，清洁效果是目前石头拖地效果最好的，如您对拖地要求较高，建议您购买G20呢；
P系列两款旋转擦地扫地机，对大多数旋转擦地的清洁体验进行了优化，对于家庭日常擦地需求，单震平板擦地和旋转擦地也都是足够的哦，您可以选择购买G10S Pure/P10都可以呢~如果您对重污区清洁要求较高，可以选择P10 Pro，可APP开启复拖，自动判断重污区进行二次清洁呢~",P10Pro,2023-09-07 15:34:02 已生效,李静,2023-09-07 15:34:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070548,售前咨询,非大陆,亲亲，P10 Pro支持220V-240V，50-60Hz的用电环境哦，由于当地的法律法规限制以及APP连接服务器的相关技术问题，大陆地区购买的扫地机仅限在大陆地区使用，在港澳台或非大陆地区使用将无法连接APP及智能音箱，请谨慎购买哦~【温馨提示】本产品仅限中国大陆地区（不含港澳台地区及非大陆地区）销售，故本产品的售后服务和保修条例仅适用和提供于中国大陆地区用户（不含港澳台地区及非大陆地区）。您的问题需发送邮件进行咨询，邮箱地址：support@roborock.com ，非大陆地区组相关工作人员看到您的邮件会及时回复处理的哦。,P10Pro,2023-09-07 15:38:31 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070490,售前咨询,预埋水管打孔,亲亲，上下水套装的安装优先采取不打孔的方式，若确实需要打孔，您需要支付一定的打孔费，具体费用以安装师傅上门根据实际情况输出为准哈。,P10Pro,2023-09-07 15:33:37 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070921,日常使用,频通话功能，分享录制的视频，对方无法查看," 您好,由于第三方软件会对音视频进行压缩,可能会影响视频格式和完整性。如遇到录屏发送到聊天中播放异常的情况,可以尝试发送视频时选择发送原图,查看者也通过原图来查看,确保视频的完整性。",P10Pro,2023-10-07 13:50:55 已生效,衡晶晶,2023-10-07 13:50:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070508,售前咨询,其他品牌清洁液,亲亲，小石头不建议您添加其他清洁液，可能会对水箱产生腐蚀，您可以使用石头专配地面清洁液的呢~~咱们的清洁液是专门为扫地机定制的，可有效抑菌99.9%，对硬质地面具有良好的深层清洁能力，清洁后增强硬质地面光亮质感~~,"P10Pro, P10, G20",2023-09-25 17:40:48 已生效,李静,2023-09-25 17:40:00.000000,"p10pro,p10,g20",3,"ICMU032,ICMU028,ICMU030","扫地机,扫地机,扫地机",
ICWIKI202309040310,售后服务,15天内质量问题换货的内容是什么？,"自签收次日起 15 日内，本产品出现《石头扫拖机器人 产品性能故障表》所列情况，经由石头科技售后服务中 心检测确定为产品性能故障问题，可免费享受换货服务， 运费由石头科技承担。
请注意：扫拖机器人分为两个部分即主机和基座。换货时会针对故障点更换相应的故障主机或故障基座，并非统一全部更换。请您提前知晓。","P10Pro, P10Pro上下水版",2023-09-06 17:20:56 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040326,产品参数,P10 Pro 补发物料/P10 Pro 补发/P10 Pro 补发料号/PP补发物料/PP补发/PP 补发料号/PP补发配件,PP补发全家福见图,"P10Pro, P10Pro上下水版",2023-09-13 18:21:33 已生效,衡晶晶,2023-09-13 18:21:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040225,日常使用,一次性尘袋可以重复使用吗？建议多久更换？,您好，为了保持良好的集尘性能，建议您可以每65天更换一次性尘袋，地面灰尘垃圾较多时，可以适当缩短更换期限。,"P10Pro, P10Pro上下水版",2023-09-06 17:23:48 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040245,日常使用,一瓶清洁液能用多久？,"您好，咱们200ml/1L一瓶的地面清洁液，按照推荐用量使用：
100平米，日常洗、15min回洗间隔的情况下扫拖一次，200ml能用约30天，1L能用约150天","P10Pro, P10Pro上下水版",2023-09-06 17:21:23 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040309,售后服务,七天无理由退货标准是什么？我的扫拖机器人使用过了，可以退吗？,您好，自签收次日起 7 日内，在保证产品（含包装和附件）完 好不影响二次销售前提下，可申请无理由退货，运费由 用户自行承担； 自签收次日起 7 日内，本产品出现《石头扫拖机器人产 品性能故障表》所列情况，经由石头科技售后服务中心 检测确定为产品性能故障问题，用户可以选择质量退货， 运费由石头科技承担。,"P10Pro, P10Pro上下水版",2023-09-06 17:25:42 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040358,日常使用,上下水是否可以与洗衣机共用进水和排水？,您好，扫地机上下水套件可以与洗衣机共用进水和排水，套件配套有清水三通阀，可以安装在水龙头或角阀上，在清水三通阀后端可以连接洗衣机进水管，套件的排水管可以与洗衣机的排水管一同插入地漏或下水管，也可以另外购买地漏三通连接套件。,"P10Pro, P10Pro上下水版",2023-09-06 17:23:59 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040361,日常使用,不同吸力续航？,您好，小石头扫地机的吸力在安静、标准、强力、MAX、MAX+模式下对应的扫地续航时间约为：180分钟，150分钟， 120分钟， 90分钟，75分钟哦~,"P10Pro, P10Pro上下水版",2023-09-06 17:22:49 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202311221236,日常使用,为什么主刷有时候能晃动，有时候比较紧,机器人主刷具有升降功能，晃动是因为浮动主刷处于降下状态，可以点一下回充，机器人就会自动升起主刷模组。不晃动的主刷是处于升起状态的，所以不会晃动，可以取下尘盒，机器人会自动降下主刷模组,"P10Pro, P10Pro上下水版",2023-11-24 09:46:37 已生效,衡晶晶,2023-11-24 09:46:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040366,日常使用,为什么会跌落到,由于悬崖传感器触发高度有限，对于蹲便这种不太高的台阶，且蹲便表面釉面光滑，会有跌落风险，建议您将此区域设置为禁区，避免机器人跌落,"P10Pro, P10Pro上下水版",2023-09-06 17:25:44 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040403,故障问题,为什么伸缩边拖一直在伸出状态？,周边是否有出现过临时障碍物，如人从旁边经过，或宠物从旁边经过，机器人会在这种情况下进行伸出拖布沿边清扫,"P10Pro, P10Pro上下水版",2023-09-06 17:20:25 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040306,用户体验,为什么使用了小水量后，水渍依然存在？,您好，前期可以使用深度慢拖清洁，地面清洁干净后可以调节小水量使用，水渍跟地板材质和地面的干净程度有一些关系，长期使用就会越拖越干净，水渍就会越来越少。,"P10Pro, P10Pro上下水版",2023-09-06 17:22:10 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040277,日常使用,为什么充电前后/关机开机前后会有跳电现象（关机前和开机后显示的电量分别为80%和60%）？,"询问 “您好，请问是在什么时候发生的显示电量跳变的现象？”
（1）若在充电前后：您好，充电曲线和放电曲线有差异。在同样的电压，按充电曲线算是一个电量值，按照放电曲线算是另一个电量值。当主机在桩上充电时，是按照充电曲线算的，只要一下桩（非充电时/工作时），就是按照放电曲线算的，由于这两种算法的不同，两者会有差异，不过实际的剩余电量并没有变化，请您放心使用。另外，建议您在不用的时候，保持机器人充电的状态，利于电池保持最佳的性能。；
（2）若在开关机前后：您好，在正常的情况下，显示的电量是按照电压和电流积分融合后计算出来的，而在关机后开机，电量只能按照当前电压值换算回来。由于两种算法的不同，两者会有差异，不过实际的剩余电量并没有变化，显示的电量也会随着充电和使用趋于正常，请您放心使用。另外，建议您在不用的时候，保持机器人充电的状态，利于电池保持最佳的性能。","P10Pro, P10Pro上下水版",2023-09-06 17:21:00 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
ICWIKI202309040359,日常使用,为什么充电慢？,引导排查环境温度的影响，如果用户所处环境温度过低，为了保证电池性能，会以低电流进行充电，充电过程中，充电电流根据温度范围进行动态调整，在16～45摄氏度，将使用1.5A进行快速充电，另外如果电量过低时也会进行涓流充电，延长电池使用寿命。,"P10Pro, P10Pro上下水版",2023-09-06 17:20:59 已生效,衡晶晶,2023-09-07 11:38:00.000000,"p10pro,p10pro上下水版",2,"ICMU032,ICMU001","扫地机,扫地机",
